Week,Property Country,Platform Type Name,Net Orders,Net Gross Booking Value USD,Booking value per order,Net Order Percent Change by Platform,Net Gross Booking Value USD Percent Change by Platform,Booking value per order Percent Change by Platform
2016-W45,St. Martin,Mobile Web,5,14536.971800000001,2075.54295,,,
2016-W45,St. Vincent and the Grenadines,Desktop,5,1920.4,349.56666666666666,,,
2016-W45,Suriname,Desktop,2,605.02,302.51,,,
2016-W45,Svalbard,Desktop,2,1690.449,845.2245,,,
2016-W45,Svalbard,Mobile Web,1,241.4557,241.4557,,,
2016-W45,Swaziland,Desktop,1,36.9532,36.9532,,,
2016-W45,Swaziland,Mobile Web,1,456.9458,456.9458,,,
2016-W45,Sweden,Desktop,983,375372.6101,369.9380014196205,,,
2016-W45,Sweden,Mobile App,104,33732.385,375.70491214002266,,,
2016-W45,Sweden,Mobile Web,143,54521.5659,446.2898945120356,,,
2016-W45,Switzerland,Desktop,744,370485.9757,509.1869807626079,,,
2016-W45,Switzerland,Mobile App,97,37421.58,371.6752452134647,,,
2016-W45,Switzerland,Mobile Web,93,39199.3384,409.0659525977306,,,
2016-W45,"Taiwan, Republic of China",Desktop,1260,371625.35000000003,326.7484613339232,,,
2016-W45,"Taiwan, Republic of China",Mobile App,227,54181.1774,290.39133219931426,,,
2016-W45,"Taiwan, Republic of China",Mobile Web,182,41570.5902,295.27461245168325,,,
2016-W45,Tanzania,Desktop,40,17174.1325,388.7679356481482,,,
2016-W45,Tanzania,Mobile App,5,1347.0941,269.41882,,,
2016-W45,Tanzania,Mobile Web,3,658.5123,219.5041,,,
2016-W45,Thailand,Desktop,2442,1028409.8892,406.9015449144518,,,
2016-W45,Thailand,Mobile App,546,143791.4063,370.3622900536319,,,
2016-W45,Thailand,Mobile Web,554,184664.0063,412.4549102138103,,,
2016-W45,Togo,Desktop,1,99.94,99.94,,,
2016-W45,Tonga,Desktop,1,518.79,518.79,,,
2016-W45,Trinidad and Tobago,Desktop,65,34885.1647,599.5408137037036,,,
2016-W45,Trinidad and Tobago,Mobile App,5,2295.07,680.1655555555556,,,
2016-W45,Trinidad and Tobago,Mobile Web,10,3746.0158,348.25011428571435,,,
2016-W45,Tunisia,Desktop,23,6578.1208,303.64147440476194,,,
2016-W45,Tunisia,Mobile App,1,81.62,81.62,,,
2016-W45,Tunisia,Mobile Web,4,489.49580000000003,169.37263333333334,,,
2016-W45,Turkey,Desktop,545,168053.585,378.19565884365153,,,
2016-W45,Turkey,Mobile App,113,25922.3875,258.26999382901414,,,
2016-W45,Turkey,Mobile Web,75,25455.3948,434.22221860254086,,,
2016-W45,Turks and Caicos,Desktop,37,77322.758,2582.532878787879,,,
2016-W45,Turks and Caicos,Mobile App,2,1059.03,529.515,,,
2016-W45,Turks and Caicos,Mobile Web,5,4422.58,929.3555555555555,,,
2016-W45,U.S. Virgin Islands,Desktop,128,98917.55249999999,707.1153853077477,,,
2016-W45,U.S. Virgin Islands,Mobile App,10,7773.9,872.4795833333334,,,
2016-W45,U.S. Virgin Islands,Mobile Web,23,11840.5863,551.1208829931973,,,
2016-W45,Uganda,Desktop,10,3430.1582,372.1716125,,,
2016-W45,Uganda,Mobile App,1,1079.2,1079.2,,,
2016-W45,Ukraine,Desktop,68,18651.4319,309.83330684343434,,,
2016-W45,Ukraine,Mobile App,6,1601.5719000000001,266.92865,,,
2016-W45,Ukraine,Mobile Web,4,1208.8182,302.20455,,,
2016-W45,United Arab Emirates,Desktop,806,649156.4429,880.2840663460809,,,
2016-W45,United Arab Emirates,Mobile App,151,88031.4446,733.7381622603946,,,
2016-W45,United Arab Emirates,Mobile Web,119,95124.0449,1065.8303886366507,,,
2016-W45,United Kingdom,Desktop,18494,5639331.2255,551.3092752618087,,,
2016-W45,United Kingdom,Mobile App,2334,499162.0804,421.80673382669164,,,
2016-W45,United Kingdom,Mobile Web,4706,1130586.1352000001,500.2294149878825,,,
2016-W45,United States of America,Desktop,201604,55398112.87729995,606.1459003933417,,,
2016-W45,United States of America,Mobile App,34517,6449219.724700001,495.8096416118741,,,
2016-W45,United States of America,Mobile Web,55608,10793351.754199995,599.0551730406297,,,
2016-W45,Uruguay,Desktop,177,64630.2422,320.8470085059524,,,
2016-W45,Uruguay,Mobile App,20,7067.8204,399.2532060606061,,,
2016-W45,Uruguay,Mobile Web,23,11268.9869,551.1586158333333,,,
2016-W45,Uzbekistan,Desktop,4,1263.9461999999999,357.98206666666664,,,
2016-W45,Uzbekistan,Mobile App,1,69.0,69.0,,,
2016-W45,Vanuatu,Desktop,7,4568.22,525.77036,,,
2016-W45,Vanuatu,Mobile App,1,95.9931,95.9931,,,
2016-W45,Vanuatu,Mobile Web,2,241.63510000000002,120.81755000000001,,,
2016-W45,Venezuela,Desktop,17,9401.399099999999,520.8600399999999,,,
2016-W45,Venezuela,Mobile Web,1,178.077,178.077,,,
2016-W45,Vietnam,Desktop,674,181454.8217,296.505583307442,,,
2016-W45,Vietnam,Mobile App,149,43272.7965,330.93034410670515,,,
2016-W45,Vietnam,Mobile Web,134,33961.8975,364.52520251474573,,,
2016-W45,Zambia,Desktop,16,7197.498299999999,495.63156212121214,,,
2016-W45,Zambia,Mobile App,1,22.7573,22.7573,,,
2016-W45,Zambia,Mobile Web,1,72.49,72.49,,,
2016-W45,Zimbabwe,Desktop,17,7500.746,493.01167666666663,,,
2016-W45,Zimbabwe,Mobile App,3,1478.489,492.8296666666667,,,
2016-W45,Zimbabwe,Mobile Web,1,215.44,215.44,,,
2016-W46,Albania,Desktop,3,888.3706,296.12353333333334,-0.4,-0.21911947797059983,0.34910151709846104
2016-W46,Albania,Mobile Web,1,131.71,131.71,,,
2016-W46,Algeria,Desktop,5,1641.7066,349.06302500000004,0.25,-0.3507969580864939,-0.44786046995357087
2016-W46,Algeria,Mobile App,1,655.7187,655.7187,-0.5,-0.81984488914224,-0.6396897782844799
2016-W46,American Samoa,Mobile Web,2,477.49,238.745,,,
2016-W46,Andorra,Desktop,10,9723.078300000001,1118.076592857143,1.0,18.805822412685405,10.387559453218088
2016-W46,Angola,Desktop,3,2879.0122,959.6707333333334,-0.4,-0.7582649404018548,-0.513947859032398
2016-W46,Anguilla,Desktop,4,17927.9,5504.983333333334,0.0,2.6478636235077713,3.836626095309498
2016-W46,Anguilla,Mobile Web,1,1918.6,1918.6,0.0,0.4797846576272231,0.4797846576272231
2016-W46,Antigua and Barbuda,Desktop,14,18231.377099999998,1278.2995433333333,-0.06666666666666665,0.6770498011949222,0.6396924099443282
2016-W46,Antigua and Barbuda,Mobile Web,3,7206.2266,2402.075533333333,-0.625,-0.5064097013814375,0.45326592606366845
2016-W46,Argentina,Desktop,482,242549.26009999998,726.1278601227378,0.0663716814159292,0.0901776977134292,0.7037610763187752
2016-W46,Argentina,Mobile App,55,18216.5016,362.833770037594,-0.19117647058823528,-0.3124152194149783,0.009569518355413864
2016-W46,Argentina,Mobile Web,78,43629.6134,529.5476795555555,-0.1235955056179775,-0.0146680772733907,-0.03800183789174694
2016-W46,Armenia,Desktop,6,3435.1417,572.5236166666667,0.5,0.33674325649601244,-0.38664871648102084
2016-W46,Armenia,Mobile Web,1,57.9784,57.9784,,,
2016-W46,Aruba,Desktop,84,154234.0311,2322.405176143791,0.1351351351351351,0.3296377379118094,0.45026864939111033
2016-W46,Aruba,Mobile App,3,818.77,272.92333333333335,-0.5,-0.8272363770638814,-0.6891381544502369
2016-W46,Aruba,Mobile Web,16,14712.4813,959.0287979166667,2.2,0.695493195310197,-0.4473988554961743
2016-W46,Australia,Desktop,5526,2182507.0047999998,498.58124436696477,0.12043795620437958,0.22467303148583095,0.13349239848418804
2016-W46,Australia,Mobile App,768,227795.2038,359.553101953845,0.19440124416796278,-0.9850890823723533,-0.9816893351821903
2016-W46,Australia,Mobile Web,1512,462664.2354,486.767569635895,0.19620253164556956,0.24685028742685344,0.24124144811093906
2016-W46,Austria,Desktop,503,205783.46480000002,371.40316281333423,0.16705336426914164,0.08350820036172824,-0.003947320591919157
2016-W46,Austria,Mobile App,61,17098.7742,294.0361710803689,-0.046875,-0.08191885948751454,-0.03280691673372793
2016-W46,Austria,Mobile Web,79,33258.2589,420.006946473064,0.12857142857142856,-0.07922168187541134,-0.19111012167349906
2016-W46,Azerbaijan,Desktop,2,363.99739999999997,181.99869999999999,-0.6,-0.8924536491121602,-0.708737780952523
2016-W46,Azerbaijan,Mobile App,1,267.9252,267.9252,,,
2016-W46,Azerbaijan,Mobile Web,1,4215.36,4215.36,0.0,0.7318103851352942,0.7318103851352942
2016-W46,Bahamas,Desktop,114,130974.1364,1406.0906244166547,-0.05785123966942152,-0.015274367767653785,0.15755428355288958
2016-W46,Bahamas,Mobile App,7,3679.089,535.2688,-0.41666666666666663,-0.5377262309830273,-0.5140058989122376
2016-W46,Bahamas,Mobile Web,16,9810.0797,852.1794214285713,0.0,0.856108153502795,1.6513416959108769
2016-W46,Bahrain,Desktop,24,16027.044800000001,559.6138151515152,-0.368421052631579,-0.2127681681137007,-0.017757164408807147
2016-W46,Bahrain,Mobile App,8,4618.1276,560.70418,0.33333333333333326,0.2568294259346635,-0.1223508325286321
2016-W46,Bahrain,Mobile Web,3,1651.5031,550.5010333333333,0.0,0.19164622568503287,0.19164622568503287
2016-W46,Bangladesh,Desktop,7,4431.521299999999,603.38605,-0.46153846153846156,-0.3077354238899257,0.34553612863640626
2016-W46,Bangladesh,Mobile App,2,1767.1424,883.5712,1.0,13.860875737097224,6.430437868548612
2016-W46,Barbados,Desktop,33,29814.007400000002,941.8792177777777,-0.2666666666666667,-0.2973868467296519,0.002321529704543801
2016-W46,Barbados,Mobile App,8,6444.9974,1029.00313,0.0,0.32454050448551874,0.7285823475087032
2016-W46,Barbados,Mobile Web,15,11390.0033,928.3143833333332,-0.0625,-0.15971177369691603,-0.018366456534053777
2016-W46,Belarus,Desktop,4,2646.0,693.0,1.0,1.2889273356401385,0.19896193771626303
2016-W46,Belarus,Mobile Web,1,747.0,747.0,,,
2016-W46,Belgium,Desktop,854,252352.3944,328.5468995378368,0.044009779951100336,-0.0013177098961053568,0.14552532214092606
2016-W46,Belgium,Mobile App,104,28213.9696,275.57489952731095,0.7333333333333334,1.1478156750427355,-0.030916487214805333
2016-W46,Belgium,Mobile Web,122,41512.667799999996,377.8486413095238,0.0990990990990992,0.022391060599902923,-0.11250592275536786
2016-W46,Belize,Desktop,46,23643.437299999998,489.1393571428572,-0.11538461538461542,-0.33897718246683095,-0.14719112058723482
2016-W46,Belize,Mobile App,3,1627.9916,466.43330000000003,-0.25,-0.4932195665572995,-0.22116599690536876
2016-W46,Belize,Mobile Web,10,4169.754,509.35594444444445,1.0,0.8761204238014628,-0.22807990318288573
2016-W46,Benin,Desktop,1,227.02,227.02,,,
2016-W46,Bermuda,Desktop,23,35786.3924,1871.887227083333,-0.32352941176470584,0.12688281061808082,1.0798110039227997
2016-W46,Bermuda,Mobile App,2,1705.37,852.685,1.0,1.3100081706429014,0.1550040853214507
2016-W46,Bermuda,Mobile Web,1,198.13,198.13,0.0,-0.7010261053266938,-0.7010261053266938
2016-W46,Bolivia,Desktop,34,14056.211,489.99205128205125,-0.02857142857142858,0.22435736706005138,0.41612506339149813
2016-W46,Bolivia,Mobile App,5,500.6,100.12,0.0,0.30161951004399934,0.5434912419359317
2016-W46,Bolivia,Mobile Web,6,1535.7702,288.85904,0.5,1.5881038274784172,1.2064459407108297
2016-W46,"Bonaire, Sint Eustatius and Saba",Desktop,5,6273.3885,1254.6777,0.6666666666666667,9.840291766018336,5.439939007607111
2016-W46,"Bonaire, Sint Eustatius and Saba",Mobile Web,1,5194.95,5194.95,,,
2016-W46,Bosnia and Herzegovina,Desktop,2,480.2002,240.1001,-0.6666666666666667,-0.7485696830560384,-0.3269051383547874
2016-W46,Bosnia and Herzegovina,Mobile App,1,360.3826,360.3826,,,
2016-W46,Botswana,Desktop,9,3411.1081999999997,415.7719222222222,1.25,-0.41337209850248335,-0.713989242282246
2016-W46,Botswana,Mobile App,1,1207.5225,1207.5225,0.0,6.731122646933411,6.731122646933411
2016-W46,Brazil,Desktop,4235,1238795.8844,546.4740930827379,0.04105211406096365,0.0034010405028452873,0.011408191934423773
2016-W46,Brazil,Mobile App,408,102540.5595,436.41255016138535,-0.17575757575757578,-0.2409996506485681,-0.2913395358070784
2016-W46,Brazil,Mobile Web,657,181771.4755,499.3833532440281,0.26833976833976836,0.1699608344613519,0.07818534513122821
2016-W46,British Virgin Islands,Desktop,17,20973.2244,1138.2966958333334,0.41666666666666674,1.0580547552694588,0.5155892525507879
2016-W46,British Virgin Islands,Mobile App,1,590.55,590.55,,,
2016-W46,British Virgin Islands,Mobile Web,4,1520.71,313.75,1.0,-0.6500540425579995,-0.8555996289267149
2016-W46,Brunei,Desktop,6,918.4411,150.78563,0.19999999999999996,-0.49603568373001194,-0.5863067488688747
2016-W46,Brunei,Mobile Web,1,136.5614,136.5614,0.0,-0.2508353681517229,-0.2508353681517229
2016-W46,Bulgaria,Desktop,44,10756.2127,259.831107010582,0.2571428571428571,-0.25805891356506216,-0.22674436208308923
2016-W46,Bulgaria,Mobile App,9,1323.9859999999999,179.05813333333333,-0.09999999999999998,-0.21761666971586668,-0.020232751409212213
2016-W46,Bulgaria,Mobile Web,2,1492.0700000000002,746.0350000000001,-0.6666666666666667,0.6500446110434561,3.9097820514423622
2016-W46,Cambodia,Desktop,246,70242.3484,284.6258348185047,-0.050193050193050204,0.21736457042306112,0.18808993409671393
2016-W46,Cambodia,Mobile App,41,7597.5203,205.34439233333333,-0.046511627906976716,-0.19412578186959373,-0.26827456257155435
2016-W46,Cambodia,Mobile Web,74,15046.2526,217.14762811111112,0.48,0.6877124404337303,0.2390813205491662
2016-W46,Cameroon,Desktop,4,1605.7526,401.43815,0.33333333333333326,0.3526022652418632,0.014451698931397416
2016-W46,Canada,Desktop,3342,1184777.3074,474.5383758280799,0.005415162454873723,0.0662337404903297,0.08318555224029844
2016-W46,Canada,Mobile App,328,82486.1644,354.81739200814025,-0.06818181818181823,0.0795172572718379,0.4230044304614182
2016-W46,Canada,Mobile Web,484,137460.60080000001,404.50558413361006,-0.020242914979757054,0.1025361589534175,0.2573828379247023
2016-W46,Cape Verde,Desktop,2,1325.7532,662.8766,0.0,1.7812150382236518,1.7812150382236518
2016-W46,Cape Verde,Mobile Web,2,1382.7124,691.3562,1.0,0.06707074074588548,-0.46646462962705726
2016-W46,Cayman Islands,Desktop,30,31351.5236,929.5957166666667,-0.0625,0.023356632361295704,-0.2454161093656525
2016-W46,Cayman Islands,Mobile Web,4,6535.11,1633.7775,-0.33333333333333337,-0.3789555517749722,0.061354791470924264
2016-W46,Chile,Desktop,323,146142.4097,383.0023355947136,0.09121621621621623,0.05119010351521336,-0.13561823453129696
2016-W46,Chile,Mobile App,38,15213.3681,450.68353482142857,-0.02564102564102566,-0.1451755545430542,0.0031456911791436504
2016-W46,Chile,Mobile Web,39,14169.1227,378.00758888888885,0.11428571428571432,-0.16029314991467292,-0.32140415237767306
2016-W46,China,Desktop,1615,527925.8687,393.3169440844464,0.0625,-0.11283917875697658,-0.18500879573201934
2016-W46,China,Mobile App,315,76651.4956,354.67666044983457,0.0862068965517242,0.23476692571420954,0.4287077315038923
2016-W46,China,Mobile Web,154,44219.7767,382.53184198099876,-0.149171270718232,-0.17408460632980083,0.018172885351121604
2016-W46,Colombia,Desktop,403,135002.14860000001,442.60497113234806,-0.05620608899297419,-0.29460431088639516,-0.2620002390202838
2016-W46,Colombia,Mobile App,63,19635.5804,514.8812207207792,-0.09999999999999998,0.004147921165851054,0.30067401698034546
2016-W46,Colombia,Mobile Web,43,17098.4174,441.41109595238095,-0.24561403508771928,-0.1275414480407182,-0.22506814264118336
2016-W46,Cook Islands,Desktop,6,6665.278200000001,1110.8797000000002,0.19999999999999996,0.16172450935964044,-0.03189624220029963
2016-W46,Costa Rica,Desktop,501,193057.8674,357.8622473000788,0.21014492753623193,0.2137326292068129,0.10635663995728573
2016-W46,Costa Rica,Mobile App,60,15038.3965,242.3131813131313,0.39534883720930236,0.5572005850313999,-0.2744579903478025
2016-W46,Costa Rica,Mobile Web,88,36426.2246,499.8087032976827,0.5438596491228069,1.430137081875948,0.18879939953447966
2016-W46,Cote d'ivoire,Desktop,2,472.2516,236.1258,-0.5,-0.7737952030854757,-0.5475904061709513
2016-W46,Croatia,Desktop,98,54775.6036,322.60194079570795,-0.010101010101010055,0.3679290289429442,0.10328006737450979
2016-W46,Croatia,Mobile App,26,7572.5698,251.30851111111113,0.0,0.6062503210880175,-0.012837074931723036
2016-W46,Croatia,Mobile Web,18,7507.5611,322.84505454545456,-0.1428571428571429,-0.4570782620432331,-0.33502811306968927
2016-W46,Curacao,Desktop,41,26649.4515,774.0317953333334,0.2058823529411764,-0.16205087116839556,-0.2670455566455121
2016-W46,Curacao,Mobile App,5,3694.05,651.3416666666667,-0.16666666666666663,1.1735075724590782,1.3539704673246216
2016-W46,Curacao,Mobile Web,3,587.84,236.39000000000001,,,
2016-W46,Cyprus,Desktop,51,18791.269800000002,368.7491370300752,0.10869565217391308,-0.21017670704796554,-0.402706371116219
2016-W46,Cyprus,Mobile App,2,255.6411,127.82055,-0.7142857142857143,-0.8504012096593682,-0.44620895440133956
2016-W46,Cyprus,Mobile Web,13,4275.4812999999995,341.911655,0.30000000000000004,0.41741064613156564,-0.0102099465732991
2016-W46,Czech Republic,Desktop,512,186424.18349999998,320.087242883031,0.0733752620545074,0.22461087256631274,-0.03563785684120169
2016-W46,Czech Republic,Mobile App,71,13312.4309,231.46539130608974,0.14516129032258074,-0.024775568834239592,0.011128303660821404
2016-W46,Czech Republic,Mobile Web,75,22848.9624,350.25319388157897,0.20967741935483875,0.0898958125336431,0.07351700552956175
2016-W46,Denmark,Desktop,803,309027.0217,382.2919966303804,-0.0012437810945273853,-0.11948723271208284,-0.20882143921094187
2016-W46,Denmark,Mobile App,59,21470.9724,345.91737007246377,-0.078125,-0.1915820445709695,-0.31058061780969093
2016-W46,Denmark,Mobile Web,124,49528.2324,464.1272732975669,-0.07462686567164178,-0.11037798148272526,0.01477440031153332
2016-W46,Dominica,Desktop,4,1851.07,356.43,-0.19999999999999996,-0.9531423202002628,-0.932571229123599
2016-W46,Dominican Republic,Desktop,357,307994.6628,1244.1067204952801,-0.021917808219178103,0.1836034679269487,0.4859093972485611
2016-W46,Dominican Republic,Mobile App,32,18730.300600000002,798.8055958333333,-0.1578947368421053,-0.22568391445498137,-0.21784999463218435
2016-W46,Dominican Republic,Mobile Web,98,60017.566,733.6187888348794,0.0652173913043479,0.2586348484070966,-0.27790244539203923
2016-W46,Ecuador,Desktop,110,30443.5562,279.2955069434269,0.11111111111111116,-0.08006112878036209,-0.30787407702774405
2016-W46,Ecuador,Mobile App,15,3869.0256,240.2414083333333,-0.0625,0.05095315306133652,0.16726908219163872
2016-W46,Ecuador,Mobile Web,14,3436.3392,277.0028740740741,-0.125,0.18371287806566783,0.5534363581133184
2016-W46,Egypt,Desktop,106,44527.024600000004,465.33182880606057,0.1777777777777778,0.05360293482737233,-0.1205188246793667
2016-W46,Egypt,Mobile App,13,2108.667,175.56320740740742,-0.1875,-0.6533845180104549,-0.604287259494505
2016-W46,Egypt,Mobile Web,23,7620.6173,364.92805454545453,0.3529411764705883,0.031156383117662445,-0.340812708981422
2016-W46,El Salvador,Desktop,32,13933.1129,343.02004,0.8823529411764706,2.5923235660807373,0.2884358715012201
2016-W46,El Salvador,Mobile App,6,925.05,183.59875,0.0,0.058082743317281915,0.033645793747976604
2016-W46,El Salvador,Mobile Web,4,1252.28,313.07,0.33333333333333326,0.6177656056221579,-0.045634678697719866
2016-W46,Equatorial Guinea,Desktop,2,337.85799999999995,168.92899999999997,,,
2016-W46,Estonia,Desktop,62,22369.032,296.66230115800863,0.1923076923076923,0.031179425604147992,-0.06040220427635312
2016-W46,Estonia,Mobile App,8,1616.5326,174.67228333333333,1.0,1.8564860717084586,0.2346152362289018
2016-W46,Estonia,Mobile Web,5,1620.4757,295.49832499999997,-0.16666666666666663,-0.40252819349690205,-0.38968328617035153
2016-W46,Ethiopia,Desktop,18,8646.7776,415.26159333333334,0.19999999999999996,-0.11728220708359072,-0.22822290774072096
2016-W46,Ethiopia,Mobile App,3,516.61,172.20333333333335,0.0,-0.6008655317591236,-0.7084105859583563
2016-W46,Ethiopia,Mobile Web,3,1500.9148,500.30493333333334,0.0,-0.7373910544051994,-0.8207358031776162
2016-W46,Faroe Islands,Desktop,2,2116.8194,1058.4097,,,
2016-W46,Federated States of Micronesia,Desktop,1,507.39,507.39,,,
2016-W46,Fiji,Desktop,125,128633.33709999999,1074.336080990695,1.0491803278688523,2.3000690513132542,0.5673545604713832
2016-W46,Fiji,Mobile App,4,1142.0588,226.4596,-0.19999999999999996,-0.6774709648442248,-0.6802275141623059
2016-W46,Fiji,Mobile Web,16,5746.3663,364.40949333333333,0.7777777777777777,0.9774367377580861,0.15080806086518117
2016-W46,Finland,Desktop,241,78020.237,347.11044471304683,0.025531914893617058,-0.1340861618499034,-0.0759539012524807
2016-W46,Finland,Mobile App,27,4320.0513,168.56589551282053,0.17391304347826098,-0.11803514037008389,-0.2868209410783552
2016-W46,Finland,Mobile Web,19,6533.2564999999995,341.41332444444447,0.05555555555555558,-0.18512009889033132,-0.30148344692508056
2016-W46,France,Desktop,3218,1598447.4351,507.73361395921796,0.07445742904841413,0.06489682457098556,-0.012017797078532788
2016-W46,France,Mobile App,331,115581.7294,466.12203830448647,0.0608974358974359,-0.031054647191355533,0.006248765260914668
2016-W46,France,Mobile Web,534,264763.5317,508.3379258377632,0.17362637362637368,0.049478078019905114,-0.15179341525789203
2016-W46,French Polynesia,Desktop,39,38852.2011,1258.0859121212122,0.054054054054053946,0.11442510504862247,0.5023346314370114
2016-W46,French Polynesia,Mobile App,8,6794.8247,945.7128142857143,1.6666666666666665,3.244785245183122,0.7723847093188172
2016-W46,French Polynesia,Mobile Web,4,10902.136,2725.534,-0.5,-0.5277367833987836,0.7433417234005224
2016-W46,Gambia,Mobile Web,2,866.2035,433.10175,,,
2016-W46,Georgia,Desktop,9,4341.0251,511.4899375,0.5,0.3510107655733201,-0.06104164875298357
2016-W46,Germany,Desktop,2904,1127731.9461,436.5549510421701,0.017162872154115494,-0.052033479479918876,-0.011836642493865401
2016-W46,Germany,Mobile App,350,85171.60280000001,314.5090358463452,0.08695652173913038,-0.0488648275190644,-0.08089637398755445
2016-W46,Germany,Mobile Web,351,145772.68959999998,484.26572584972354,0.014450867052023142,0.23030509720589754,0.33625844291203855
2016-W46,Ghana,Desktop,10,5795.123200000001,807.9408400000001,-0.5238095238095238,-0.6318284507242368,0.05055697049462826
2016-W46,Ghana,Mobile App,2,3641.4981,1820.74905,-0.33333333333333337,0.2669057466164917,1.286264225355013
2016-W46,Ghana,Mobile Web,3,283.0253,94.34176666666667,0.0,-0.8166757197879121,-0.8166757197879121
